id_cliente;age;state;first_purchased_product;product_b_total_qty;product_c_total_qty;product_a_total_qty;product_b_total_value;product_c_total_value;product_a_total_value
282688;48;SP;c;;10;;;314,91;
282690;36;SP;;;;;;;
282691;39;MG;c;;3;;;546;
282703;35;SP;b;10;;;0;;
282725;59;SE;b;6;6;;16;0;
282745;28;MG;b;9;6;;20;289,57;
282748;38;MT;b;10;;;0;;
282751;43;SP;b;4;17;;15;0;
282767;46;SP;b;16;5;;63;465,92;
282794;40;SP;b;4;8;;20;445,36;
282811;0;PR;a;11;;3;10;;6
282838;33;GO;;;;;;;
282859;47;PI;a;10;;9;63;;150
282885;33;SP;c;;11;;;108,6;
282911;40;BA;;;;;;;
282926;47;ES;;;;;;;
282930;37;RS;;;;;;;
282945;37;SP;;;;;;;
282968;39;BA;;;;;;;
282969;41;PE;a;;;11;;;2
282971;29;CE;a;;;3;;;3
283007;35;SP;a;16;6;1;119;291,35;10
283011;46;ES;c;;7;;;957;
283016;27;PA;b;4;;;350;;
283018;6;SP;c;;11;;;138,4;
283024;21;SP;b;7;;;224;;
283032;40;MG;;;;;;;
283043;22;SP;b;6;;;35;;
283044;29;BA;b;6;;;16;;
283063;32;DF;a;;;7;;;10
283064;31;SP;;;;;;;
283086;31;SP;;;;;;;
283088;31;DF;a;3;10;8;20;95,56;21
283094;44;SP;b;5;4;;16;304,28;
283110;40;SE;;;;;;;
283116;34;MG;b;16;;;330;;
283132;51;SP;b;8;;;9;;
283138;26;CE;;;;;;;
283139;53;MG;b;11;8;;104;0;
283143;37;MS;c;;7;;;0;
283225;35;ES;;;;;;;
283242;36;SP;b;9;;;40;;
283243;27;SP;b;10;;;49;;
283259;35;SP;;;;;;;
283261;45;DF;;;;;;;
283265;33;SP;;;;;;;
283266;42;SP;b;10;;;175;;
283268;0;MG;b;22;9;;29;399,68;
283274;36;SP;b;14;;;144;;
283292;41;AL;;;;;;;
283329;41;SP;;;;;;;
283334;38;SP;b;10;7;;8;1031,2;
283335;32;SP;b;3;;;24;;
283338;1;;;;;;;;
283341;22;BA;b;7;;;76;;
283363;28;RS;a;;;1;;;30
283370;8;RJ;c;;9;;;4357,5;
283374;1;GO;b;7;;;0;;
283377;42;RS;;;;;;;
283402;7;RJ;b;21;;;490;;
283407;47;RJ;c;;15;;;0;
283429;32;SP;;;;;;;
283435;49;BA;b;7;;;12;;
283444;46;RS;b;3;2;;60;271;
283451;36;GO;c;;9;;;214,98;
283464;29;MA;b;34;;;2118;;
283471;43;PR;;;;;;;
283500;34;SP;b;8;7;;135;1244,7;
283505;35;CE;;;;;;;
283512;45;BA;;;;;;;
283569;1;RS;b;6;;;14;;
283571;6;BA;;;;;;;
283580;51;SP;b;20;;;96;;
283584;39;PR;c;;3;;;906,75;
283585;38;MG;a;9;10;7;9;37,36;40
283599;0;RS;a;13;12;4;54;162,42;12
283608;30;SP;;;;;;;
283618;26;SP;b;11;;;90;;
283620;25;GO;;;;;;;
283624;32;RJ;;;;;;;
283631;35;SP;a;5;;4;200;;0
283641;8;SC;b;5;;;90;;
283654;29;SP;a;11;;5;40;;18
283656;53;RJ;b;9;8;;45;1656,51;
283661;49;BA;c;;4;;;553,86;
283665;40;SP;;;;;;;
283670;6;ES;;;;;;;
283673;47;SP;;;;;;;
283677;46;PA;;;;;;;
283708;38;SP;b;13;;;20;;
283717;39;SP;b;4;;;14;;
283721;25;MA;a;14;3;11;135;251,42;0
283731;44;SP;;;;;;;
283745;41;SP;;;;;;;
283751;31;PE;b;10;;;14;;
283752;39;MA;;;;;;;
283780;8;PE;;;;;;;
283792;3;SP;;;;;;;
283800;39;PR;;;;;;;
283818;42;SP;;;;;;;
283819;32;SP;b;9;;;90;;
283833;47;RJ;b;9;;;1224;;
283841;53;SP;b;3;;;42;;
283852;36;SP;;;;;;;
283853;38;MG;b;10;6;;4;334,8;
283876;8;RR;;;;;;;
283878;3;PE;;;;;;;
283886;21;CE;;;;;;;
283902;35;SP;b;6;;;2;;
283903;27;RS;;;;;;;
283913;6;SP;;;;;;;
283931;37;SP;b;10;;;0;;
283946;27;MT;c;;7;;;0;
283953;24;MG;;;;;;;
283954;37;SP;;;;;;;
283976;32;SP;;;;;;;
283978;32;SP;;;;;;;
283980;35;PE;;;;;;;
283981;31;PR;;;;;;;
283983;49;RN;;;;;;;
283995;45;SP;;;;;;;
283997;7;SP;;;;;;;
284008;39;RJ;b;6;;;525;;
284031;30;RJ;b;29;;;2250;;
284036;38;BA;;;;;;;
284048;23;MS;;;;;;;
284057;31;GO;a;5;2;4;132;359,92;30
284062;10;TO;b;27;;;1985;;
284074;29;MG;b;5;;;18;;
284085;44;SP;;;;;;;
284104;34;MG;a;9;;2;0;;45
284113;32;RJ;;;;;;;
284163;29;RS;b;5;;;75;;
284169;30;MT;;;;;;;
284200;38;MG;a;;6;1;;89,98;5
284201;6;RN;b;37;12;;825;776,25;
284204;41;MA;;;;;;;
284205;33;GO;b;10;;;220;;
284214;25;BA;;;;;;;
284219;39;SP;;;;;;;
284220;49;AM;;;;;;;
284225;42;MG;c;;4;;;689,45;
284226;7;SP;;;;;;;
284228;30;MS;;;;;;;
284235;38;SP;b;15;10;;48;618,4;
284237;36;GO;b;12;6;;75;463,6;
284245;43;MG;b;20;;;1800;;
284257;10;MG;b;12;;;45;;
284269;35;RN;a;3;;12;102;;10
284271;50;MG;;;;;;;
284288;26;CE;b;11;10;;64;229,22;
284297;40;CE;;;;;;;
284307;42;SP;a;1;;7;0;;84
284313;55;MG;b;8;;;28;;
284343;52;RJ;a;9;;13;18;;32
284358;6;SP;b;8;;;6;;
284370;40;AM;;;;;;;
284378;30;MG;c;;8;;;98,23;
284381;36;SP;;;;;;;
284404;44;RJ;c;;13;;;1779,6;
284408;51;RJ;b;8;;;495;;
284413;5;AP;;;;;;;
284424;35;RS;;;;;;;
284430;34;CE;b;14;7;;18;640,08;
284439;28;BA;;;;;;;
284443;6;PR;b;5;;;20;;
284450;9;SP;;;;;;;
284473;43;SP;b;6;;;40;;
284478;44;BA;b;17;12;;0;1398,68;
284486;31;GO;b;8;;;225;;
284531;28;SP;;;;;;;
284537;26;MG;;;;;;;
284539;32;BA;;;;;;;
284541;51;GO;c;;4;;;759,84;
284546;36;SP;;;;;;;
284553;39;SP;b;6;10;;4;147,78;
284563;31;RJ;;;;;;;
284585;32;MS;b;11;;;73;;
284595;30;BA;;;;;;;
284604;37;SP;;;;;;;
284629;44;SP;b;16;;;0;;
284634;32;SP;a;5;;7;8;;0
284638;38;RO;b;12;;;18;;
284647;37;SP;;;;;;;
284649;36;RS;a;11;;10;2;;20
284703;26;BA;c;;10;;;50;
284709;31;PA;;;;;;;
284805;37;RS;;;;;;;
284822;24;SP;a;15;;1;57;;30
284837;27;MT;;;;;;;
284864;31;BA;;;;;;;
284870;41;AM;a;;;6;;;245
284897;3;MG;a;6;;2;4;;0
284899;45;SP;b;13;;;650;;
284910;38;SP;;;;;;;
284911;44;AL;b;9;;;10;;
284925;30;SP;;;;;;;
284927;35;CE;a;8;;11;56;;21
284931;44;SP;b;5;6;;105;2422,95;
284935;36;PA;b;12;;;18;;
284958;45;RJ;b;4;5;;550;1217,28;
284976;33;AM;b;2;;;9;;
284980;33;AL;b;9;;;15;;
284996;51;SP;;;;;;;
285006;29;RN;;;;;;;
285008;48;SP;a;8;;6;45;;18
285025;34;AL;b;8;2;;7;274,95;
285027;39;MT;a;;11;10;;0;4
285030;8;SE;b;7;;;14;;
285050;45;MG;;;;;;;
285056;47;BA;;;;;;;
285063;32;AM;b;10;;;80;;
285065;32;MG;b;4;;;260;;
285078;44;SP;c;;5;;;462,24;
285081;47;MG;c;;6;;;832,14;
285094;36;BA;;;;;;;
285096;6;MT;b;15;;;5;;
285116;6;CE;b;8;;;20;;
285117;7;SP;;;;;;;
285126;29;MG;;;;;;;
285137;44;PE;c;;7;;;1355,46;
285140;33;SP;;;;;;;
285143;8;SP;;;;;;;
285167;36;MG;;;;;;;
285171;34;RJ;b;14;;;108;;
285173;27;PA;;;;;;;
285174;34;SP;;;;;;;
285177;36;SP;c;;8;;;1231,52;
285183;29;PR;;;;;;;
285194;47;GO;b;8;;;512;;
285220;32;MT;;;;;;;
285223;32;SP;;;;;;;
285228;43;SP;;;;;;;
285229;30;SP;a;;4;10;;1523,6;24
285238;38;RJ;;;;;;;
285241;3;SP;a;;;12;;;0
285246;29;SP;;;;;;;
285270;27;SE;b;4;2;;45;150,92;
285272;32;SP;;;;;;;
285277;53;CE;b;9;5;;15;1284,57;
285288;37;AM;;;;;;;
285304;30;SP;;;;;;;
285308;24;MA;;;;;;;
285311;35;ES;;;;;;;
285351;51;GO;;;;;;;
285367;48;PR;b;8;;;64;;
285374;38;BA;b;12;;;100;;
285390;38;SP;;;;;;;
285402;40;ES;;;;;;;
285425;31;SP;b;14;;;28;;
285444;40;PE;;;;;;;
285445;29;SP;;;;;;;
285452;47;SP;;;;;;;
285454;56;SP;b;11;;;135;;
285460;27;SP;b;16;4;;375;356,28;
285461;28;MG;;;;;;;
285466;35;BA;;;;;;;
285472;30;SP;;;;;;;
285477;46;SP;a;10;5;11;357;939,24;0
285484;25;MG;;;;;;;
285495;39;SP;;;;;;;
285496;28;SP;a;;9;12;;0;22
285509;45;SP;;;;;;;
285530;22;SP;b;5;;;36;;
285535;39;BA;b;7;;;5;;
285541;48;SP;;;;;;;
285542;30;AM;;;;;;;
285548;40;MG;;;;;;;
285549;45;MG;;;;;;;
285551;32;BA;;;;;;;
285578;31;SP;b;22;;;16;;
285579;35;CE;;;;;;;
285582;48;SP;;;;;;;
285597;46;BA;b;8;;;52;;
285608;49;RJ;c;;11;;;0;
285609;23;PR;b;11;;;60;;
285610;37;SP;a;2;11;6;7;408,51;9
285625;7;SP;;;;;;;
285630;42;SP;a;;13;10;;997,86;8
285631;33;MG;b;5;11;;1215;429,85;
285637;9;SP;b;17;;;168;;
285671;40;SP;;;;;;;
285672;33;SP;;;;;;;
285676;33;MS;b;6;3;;30;24,66;
285689;39;PR;;;;;;;
285706;10;RS;c;;9;;;1936,44;
285726;25;SC;b;10;;;270;;
285727;48;PE;;;;;;;
285734;33;SP;b;7;;;22;;
285742;35;BA;;;;;;;
285743;35;SP;b;15;;;495;;
285769;29;SP;;;;;;;
285782;2;PE;;;;;;;
285792;4;SC;b;9;9;;1350;2870,37;
285807;44;SP;;;;;;;
285809;34;AM;a;5;;9;245;;0
285823;38;GO;b;13;;;30;;
285824;50;SP;b;9;;;0;;
285825;46;SP;;;;;;;
285828;50;RJ;;;;;;;
285843;26;DF;;;;;;;
285854;0;RJ;;;;;;;
285866;2;SP;b;16;;;588;;
285872;10;RJ;b;3;4;;12;599,9;
285881;30;PR;;;;;;;
285899;34;RJ;;;;;;;
285903;39;SP;;;;;;;
285912;37;GO;a;;;5;;;12
285919;41;RS;;;;;;;
285951;10;PB;;;;;;;
285957;36;SP;b;8;7;;28;2442,33;
285965;39;PR;;;;;;;
285966;29;BA;a;2;;12;2;;96
285973;44;SP;;;;;;;
285989;36;SP;b;22;;;2142;;
286001;33;SP;;;;;;;
286002;33;SC;;;;;;;
286013;26;SP;;;;;;;
286018;28;SP;;;;;;;
286040;23;DF;a;;;4;;;4
286053;24;PE;b;5;6;;16;35,98;
286061;30;PE;b;7;;;8;;
286065;23;DF;;;;;;;
286081;48;MA;b;8;;;56;;
286096;48;MT;b;11;;;100;;
286098;28;PR;;;;;;;
286113;36;SP;b;5;;;4;;
286129;46;RN;a;14;;8;83;;60
286133;30;RS;b;6;3;;85;0;
286137;27;MA;;;;;;;
286146;51;PA;b;3;;;1;;
286152;47;MA;a;;;2;;;8
286159;48;PR;;;;;;;
286183;36;MG;b;5;9;;54;1513,62;
286198;32;SP;b;5;12;;3;698,36;
286213;30;RJ;;;;;;;
286222;27;PE;;;;;;;
286236;22;PR;;;;;;;
286247;33;SP;a;2;;9;6;;0
286248;10;SC;b;10;;;10;;
286250;31;PI;;;;;;;
286268;34;SP;a;3;;8;585;;10
286299;28;SP;;;;;;;
286333;36;SP;;;;;;;
286341;34;RJ;b;7;;;27;;
286370;37;SP;b;11;8;;135;684,7;
286382;48;CE;b;7;5;;42;599,9;
286394;38;PI;;;;;;;
286401;6;BA;;;;;;;
286430;35;SP;a;;;7;;;40
286435;0;RJ;a;9;6;9;105;456,89;7
286440;26;BA;b;6;;;180;;
286450;28;BA;c;;9;;;236,4;
286464;39;PA;c;;1;;;139,11;
286467;48;PA;;;;;;;
286469;34;SP;c;;11;;;317;
286471;30;SP;;;;;;;
286472;43;SP;;;;;;;
286486;44;RJ;b;4;11;;16;1469,1;
286496;31;RN;b;3;;;52;;
286504;25;AP;b;10;;;5;;
286512;35;MG;;;;;;;
286534;24;RS;;;;;;;
286548;41;SP;b;4;;;4;;
286549;50;CE;b;14;;;4;;
286552;27;RJ;;;;;;;
286568;29;SP;a;10;11;7;0;154,62;20
286577;38;MG;c;;2;;;89,98;
286591;37;RJ;b;10;;;54;;
286620;42;SP;a;;;13;;;160
286623;39;SP;a;11;;3;35;;6
286624;45;SP;b;12;7;;121;0;
286625;31;PI;b;2;;;0;;
286633;33;SP;;;;;;;
286637;46;DF;a;10;3;10;14;936,6;60
286644;31;RJ;b;8;9;;375;1729,2;
286651;3;AL;b;11;;;10;;
286658;38;CE;;;;;;;
286659;40;MT;;;;;;;
286671;50;PA;;;;;;;
286676;44;SP;b;2;;;12;;
286688;30;SP;a;4;;7;16;;18
286692;1;RN;b;3;;;150;;
286702;1;PE;b;10;2;;850;929,4;
286703;45;DF;;;;;;;
286706;42;SP;c;;7;;;311,92;
286717;1;AM;;;;;;;
286720;22;PA;;;;;;;
286737;24;TO;b;5;;;136;;
286759;44;GO;b;22;;;1215;;
286762;32;DF;;;;;;;
286765;41;MG;;;;;;;
286769;40;RJ;;;;;;;
286783;25;SP;b;3;;;45;;
286791;40;MG;b;9;3;;8;1198,3;
286799;31;PE;;;;;;;
286800;28;BA;b;12;5;;8;334,9;
286811;57;RJ;;;;;;;
286812;41;PR;b;11;;;0;;
286818;37;BA;c;;7;;;59,11;
286820;29;SP;b;10;;;18;;
286823;53;SP;b;6;;;30;;
286828;30;SP;;;;;;;
286845;28;BA;b;1;;;14;;
286857;38;RJ;b;14;;;21;;
286882;39;MS;b;11;;;14;;
286889;49;SP;b;2;;;20;;
286901;30;SP;a;9;;7;1;;14
286905;25;DF;a;;;2;;;32
286910;39;SP;;;;;;;
286946;29;MG;;;;;;;
286948;26;BA;c;;7;;;0;
286952;34;AL;;;;;;;
286953;6;PB;b;6;;;144;;
286961;49;SP;b;8;7;;2;2620,8;
286966;36;SP;;;;;;;
286973;41;RS;b;16;;;15;;
286980;40;SP;c;;10;;;809,64;
286987;39;DF;c;;5;;;897,54;
286988;25;BA;a;11;;11;6;;65
286994;29;MG;b;8;;;200;;
286998;48;SP;b;12;6;;8;21,48;
287002;31;PE;b;8;;;16;;
287009;37;SP;;;;;;;
287013;31;PE;;;;;;;
287018;45;MG;;;;;;;
287040;9;BA;b;6;;;16;;
287056;32;BA;;;;;;;
287062;36;RJ;b;5;11;;16;458,44;
287074;40;GO;b;7;;;161;;
287089;32;SP;;;;;;;
287098;31;GO;b;12;;;119;;
287111;31;SP;;;;;;;
287119;47;SP;;;;;;;
287133;34;MG;a;;10;9;;570;0
287139;33;MG;b;13;;;32;;
287154;31;SP;;;;;;;
287155;36;SP;;;;;;;
287163;34;MT;b;3;;;875;;
287169;48;SP;;;;;;;
287170;44;SP;;;;;;;
287176;42;PE;b;5;;;4;;
287184;7;SP;;;;;;;
287195;41;RJ;b;9;4;;150;476,94;
287198;5;RJ;b;7;6;;7;640,71;
287200;37;RJ;a;5;;12;3;;54
287206;26;MG;a;15;;10;48;;30
287219;46;SP;b;8;;;0;;
287225;36;SP;b;7;8;;2;114,96;
287254;34;MS;b;8;;;8;;
287265;49;RJ;a;;;7;;;10
287275;47;RS;;;;;;;
287282;39;SP;;;;;;;
287302;43;PA;;;;;;;
287319;49;CE;c;;11;;;527,04;
287325;31;MS;b;2;4;;135;1057,7;
287341;35;BA;;;;;;;
287384;32;BA;;;;;;;
287395;41;SP;;;;;;;
287403;34;SP;b;2;;;4;;
287407;44;PE;;;;;;;
287417;47;PB;b;15;5;;0;782,55;
287451;33;PE;c;;4;;;250,74;
287468;24;MG;b;18;5;;85;9;
287470;31;SP;c;;6;;;3657,5;
287472;46;SC;;;;;;;
287482;47;SP;;;;;;;
287499;44;SP;b;6;7;;250;703,14;
287526;6;SP;b;12;6;;0;19,8;
287527;31;CE;;;;;;;
287544;43;SP;b;10;13;;6;2199,6;
287553;39;SE;b;8;5;;42;766,26;
287558;40;BA;b;2;;;0;;
287576;10;RS;b;4;;;0;;
287583;47;PR;;;;;;;
287590;40;SP;;;;;;;
287598;28;SP;;;;;;;
287602;45;PA;b;8;;;8;;
287603;52;AL;b;11;8;;2;0;
287606;45;SP;b;15;;;285;;
287610;39;MG;;;;;;;
287617;35;PI;;;;;;;
287619;33;SP;;;;;;;
287620;44;RS;;;;;;;
287647;36;SP;b;14;18;;230;0;
287664;42;MS;b;8;;;8;;
287692;46;PI;b;5;;;42;;
287709;9;RJ;;;;;;;
287723;20;PE;b;5;;;3;;
287725;30;PR;c;;2;;;138,54;
287728;40;GO;b;15;;;1380;;
287751;32;BA;b;12;;;175;;
287778;31;AL;;;;;;;
287781;8;RJ;;;;;;;
287797;43;ES;;;;;;;
287798;47;RJ;b;15;;;1344;;
287807;34;SP;;;;;;;
287812;31;SP;b;9;;;80;;
287824;39;SP;;;;;;;
287830;9;SP;b;11;;;130;;
287832;38;SP;;;;;;;
287842;36;RS;b;15;;;98;;
287854;50;RJ;c;;9;;;604;
287871;30;PE;;;;;;;
287875;40;SP;b;12;5;;16;349,95;
287896;50;BA;;;;;;;
287930;37;SP;c;;2;;;56;
287931;24;SP;;;;;;;
287957;40;CE;b;11;9;;1026;353,79;
287959;30;RJ;;;;;;;
287961;34;SP;b;23;;;168;;
287973;49;PB;b;3;;;16;;
287979;47;SP;;;;;;;
287993;36;SP;c;;5;;;207,62;
288005;51;MS;c;;9;;;2283,4;
288018;31;BA;;;;;;;
288019;40;RS;;;;;;;
288020;35;BA;b;10;;;12;;
288030;6;SP;c;;7;;;92,38;
288033;40;DF;c;;9;;;1105,79;
288045;42;CE;;;;;;;
288046;4;MG;;;;;;;
288054;42;PE;;;;;;;
288078;41;BA;;;;;;;
288080;26;AP;a;15;7;12;24;1340,08;6
288084;39;RN;b;2;;;32;;
288106;36;RS;;;;;;;
288114;25;AL;;;;;;;
288129;46;PA;;;;;;;
288169;40;SP;;;;;;;
288185;28;RJ;b;2;;;20;;
288186;24;SP;;;;;;;
288200;37;SP;;;;;;;
288219;49;SP;a;;;3;;;21
288220;44;PR;;;;;;;
288233;31;SP;;;;;;;
288235;37;GO;b;5;;;0;;
288237;27;MG;;;;;;;
288243;38;SP;b;10;;;135;;
288254;1;PR;;;;;;;
288259;35;BA;;;;;;;
288261;38;SP;c;;11;;;449,9;
288262;38;AM;b;7;;;0;;
288268;32;RJ;;;;;;;
288272;30;SE;b;8;;;12;;
288275;38;PE;b;14;;;30;;
288289;20;SP;;;;;;;
288290;40;PR;;;;;;;
288293;33;SP;b;8;;;3;;
288306;6;RS;;;;;;;
288338;45;MG;;;;;;;
288347;53;PA;b;10;;;2;;
288355;6;RJ;;;;;;;
288362;36;SP;;;;;;;
288375;34;SP;;;;;;;
288391;29;RS;;;;;;;
288408;44;SP;b;6;8;;60;226,14;
288413;38;RJ;;;;;;;
288419;48;CE;a;;;11;;;25
288437;26;BA;;;;;;;
288458;44;SP;;;;;;;
288472;35;CE;;;;;;;
288498;27;RN;;;;;;;
288515;30;RS;;;;;;;
288536;53;BA;b;12;9;;0;126;
288545;31;SC;b;9;9;;0;54,24;
288545;29;SC;b;8;13;;0;54,24;
288547;6;ES;;;;;;;
288556;37;SP;b;11;;;15;;
288558;44;MG;;;;;;;
288561;20;SP;;;;;;;
288571;0;SP;;;;;;;
288601;52;SP;;;;;;;
288603;28;PA;b;2;;;125;;
288607;21;SP;a;;;9;;;8
288615;22;SE;a;;;2;;;12
288622;38;BA;b;10;;;10;;
288634;45;BA;b;6;;;18;;
288638;42;SP;b;16;;;54;;
288657;54;SP;b;4;;;1295;;
288660;8;SP;b;7;;;225;;
288661;30;SC;b;3;;;0;;
288670;28;GO;b;8;5;;6;125,31;
288679;4;CE;b;3;;;6;;
288689;1;SP;b;14;;;656;;
288704;45;BA;;;;;;;
288706;36;GO;b;9;5;;35;2,38;
288735;42;PE;;;;;;;
288736;30;RJ;a;5;;10;8;;1
288739;40;SP;;;;;;;
288747;38;SP;b;18;;;200;;
288752;25;MG;c;;3;;;134,97;
288764;0;RJ;b;13;2;;1750;532,68;
288785;24;BA;b;5;;;270;;
288806;39;SP;;;;;;;
288825;10;AL;b;18;;;5;;
288831;26;RJ;;;;;;;
288836;39;SP;b;9;;;301;;
288842;26;DF;;;;;;;
288845;38;SP;c;;2;;;572,96;
288848;42;MS;;;;;;;
288852;36;SP;;;;;;;
288860;47;SP;b;23;;;2232;;
288882;29;BA;;;;;;;
288890;33;PA;;;;;;;
288895;28;PA;b;7;;;6;;
288901;33;AL;b;7;;;0;;
288904;44;MG;;;;;;;
288919;35;MA;b;13;11;;91;179,7;
288944;45;SP;;;;;;;
288963;27;PA;b;13;6;;1080;1176,9;
288969;29;SP;b;10;10;;0;270,48;
288982;36;RS;;;;;;;
288991;22;SP;b;12;;;90;;
289019;41;SP;;;;;;;
289024;53;SP;b;9;;;175;;
289028;53;SP;b;8;;;75;;
289061;5;SP;;;;;;;
289094;36;SC;b;10;2;;150;239,96;
289116;55;PR;b;7;;;3465;;
289130;47;RS;;;;;;;
289132;30;SE;;;;;;;
289135;24;MS;;;;;;;
289137;35;SP;a;;9;15;;201,72;128
289155;57;BA;b;3;;;30;;
289166;34;SP;c;;7;;;0;
289173;26;SP;;;;;;;
289189;44;PE;b;12;;;120;;
289193;38;SE;;;;;;;
289195;29;PR;;;;;;;
289198;26;SP;b;12;;;8;;
289199;45;SP;b;7;11;;2;1434,66;
289215;9;SP;b;5;;;0;;
289239;29;SP;;;;;;;
289244;38;SP;;;;;;;
289247;19;BA;b;7;;;595;;
289254;37;SP;b;22;;;38;;
289264;42;SP;;;;;;;
289269;45;SP;a;;13;2;;125,3;21
289272;23;MG;b;9;4;;27;77,4;
289285;4;MS;a;13;3;9;880;279,22;24
289287;37;MG;a;;;9;;;2
289301;39;MT;;;;;;;
289329;51;SE;;;;;;;
289333;3;PE;;;;;;;
289345;49;RJ;b;11;9;;125;1554,3;
289412;32;RS;;;;;;;
289417;48;SP;a;;;10;;;9
289427;9;CE;b;8;;;0;;
289439;2;CE;b;6;;;100;;
289447;29;SP;;;;;;;
289452;42;SP;;;;;;;
289460;0;BA;b;7;8;;595;507,92;
289479;45;SP;;;;;;;
289493;28;TO;;;;;;;
289494;45;RN;;;;;;;
289522;41;MT;;;;;;;
289525;37;PB;b;9;7;;36;170,8;
289533;28;MA;;;;;;;
289545;38;MG;a;10;;2;63;;4
289556;38;SP;b;11;;;405;;
289573;29;SE;a;8;;4;120;;50
289577;55;MG;b;7;6;;14;179,96;
289580;37;MT;;;;;;;
289590;21;SP;;;;;;;
289613;36;MT;a;14;;12;32;;27
289617;27;PR;b;6;;;120;;
289630;41;SP;b;3;8;;0;159,96;
289642;28;SP;;;;;;;
289666;42;RJ;;;;;;;
289671;45;CE;a;10;;11;340;;12
289673;37;MA;;;;;;;
289674;33;BA;;;;;;;
289687;40;CE;;;;;;;
289694;25;TO;;;;;;;
289701;47;SP;a;;7;10;;5,8;4
289707;22;SP;b;13;;;6;;
289727;31;TO;;;;;;;
289729;43;SP;b;8;;;16;;
289731;0;MG;b;3;8;;10;288,75;
289740;26;SP;b;13;;;110;;
289750;49;RJ;;;;;;;
289757;47;CE;b;8;;;3;;
289767;28;MT;;;;;;;
289777;38;BA;;;;;;;
289782;31;BA;;;;;;;
289797;33;RJ;;;;;;;
289811;43;MS;c;;7;;;539,91;
289815;56;SP;;;;;;;
289821;8;SP;b;13;9;;675;96;
289825;5;SP;;;;;;;
289846;2;PA;;;;;;;
289853;10;MG;b;2;;;16;;
289863;47;SP;;;;;;;
289885;29;RS;;;;;;;
289977;36;SP;;;;;;;
290001;37;RN;;;;;;;
290018;31;ES;;;;;;;
290027;24;SP;c;;3;;;49,36;
290034;42;SP;;;;;;;
290038;41;SP;;;;;;;
290048;38;SP;a;7;13;10;385;2155,5;15
290050;35;CE;;;;;;;
290056;49;ES;c;;10;;;1673,72;
290082;28;ES;a;11;;3;9;;18
290087;44;MT;b;3;1;;99;319,92;
290089;40;MG;b;12;6;;75;21,28;
290095;35;SP;;;;;;;
290096;27;PE;;;;;;;
290113;25;ES;;;;;;;
290127;37;SP;;;;;;;
290137;42;SP;;;;;;;
290143;38;AM;b;13;;;72;;
290146;7;PB;;;;;;;
290150;27;SP;;;;;;;
290169;0;MG;a;;;5;;;63
290176;50;MG;b;9;2;;380;704,88;
290179;38;SP;;;;;;;
290191;26;RS;a;3;12;4;5;1741,2;27
290196;47;SP;b;1;;;105;;
290199;45;PB;;;;;;;
290200;31;MG;;;;;;;
290214;48;SP;;;;;;;
290226;45;SP;b;10;2;;32;37,76;
290229;38;MA;b;11;9;;456;53,9;
290232;29;SP;a;9;;3;20;;77
290236;8;PR;a;12;9;9;72;125,12;0
290242;43;GO;b;12;;;18;;
290266;7;RN;;;;;;;
290313;7;RS;c;;11;;;1157,28;
290318;22;PE;c;;6;;;0;
290330;28;BA;;;;;;;
290388;43;SP;c;;3;;;519,06;
290390;27;PA;;;;;;;
290407;35;ES;a;12;13;9;45;2541,69;56
290409;27;SP;a;10;;6;14;;42
290411;23;SP;c;;1;;;194,64;
290418;4;AM;a;11;;11;8;;21
290447;32;SP;;;;;;;
290454;28;SP;a;10;;10;765;;24
290475;38;MG;b;11;;;18;;
290477;25;PI;;;;;;;
290489;43;SP;;;;;;;
290497;42;MS;;;;;;;
290516;48;PR;a;1;;15;150;;60
290520;35;SP;c;;4;;;768,6;
290551;43;CE;;;;;;;
290561;53;SP;;;;;;;
290582;40;PA;;;;;;;
290586;29;PA;;;;;;;
290588;36;BA;b;14;;;0;;
290590;28;DF;b;12;;;8;;
290599;46;BA;b;12;;;72;;
290605;34;MG;;;;;;;
290607;36;RJ;;;;;;;
290620;23;SP;;;;;;;
290624;48;SP;a;;;11;;;14
290625;10;RJ;;;;;;;
290648;46;SP;c;;13;;;2080,05;
290653;49;RJ;b;2;5;;90;3191,86;
290660;5;PB;b;4;;;24;;
290661;2;RJ;b;14;12;;70;874,32;
290680;4;BA;b;7;4;;8;31,8;
290683;25;SP;b;12;;;24;;
290690;50;SP;b;3;;;105;;
290700;9;PR;;;;;;;
290705;4;SC;;;;;;;
290712;42;RN;b;7;;;16;;
290725;43;SP;;;;;;;
290751;9;BA;;;;;;;
290790;51;PR;a;;8;8;;627,9;0
290848;24;SP;b;8;;;0;;
290849;28;MG;;;;;;;
290853;43;SP;a;;4;5;;91,62;0
290855;24;BA;;;;;;;
290858;32;SP;b;9;;;0;;
290859;37;GO;;;;;;;
290881;44;SP;;;;;;;
290908;32;RN;b;24;;;104;;
290908;26;RN;b;32;;;0;;
290914;29;MS;;;;;;;
290927;40;MG;b;8;8;;35;97,42;
290941;27;BA;;;;;;;
290946;24;SP;;;;;;;
290986;28;RO;;;;;;;
291000;36;SP;b;4;;;2;;
291072;40;SP;a;4;7;8;6;470,88;0
291086;33;RJ;a;;;2;;;10
291119;50;RJ;b;5;;;250;;
291125;45;SP;c;;4;;;5,92;
291135;44;SP;b;11;;;45;;
291137;33;GO;;;;;;;
291160;24;RJ;;;;;;;
